data,id
2014-05-01,4126
2014-05-01,415
2014-05-01,2431
2014-05-01,3321
2014-05-01,4189
2014-05-01,1662
2014-05-01,1427
2014-05-01,4312
2014-05-01,4498
2014-05-01,1642
2014-05-01,3490
2014-05-01,2923
2014-05-01,4291
2014-05-01,3800
2014-05-01,3796
2014-05-01,4809
2014-05-01,2918
2014-05-01,4532
2014-05-01,2071
2014-05-01,4545
2014-05-01,2505
2014-05-01,2052
2014-05-01,3786
2014-05-01,4913
2014-05-01,4591
2014-05-01,4103
2014-05-01,4784
2014-05-01,4561
2014-05-01,4525
2014-05-01,4386
2014-05-01,4590
2014-05-01,4127
2014-05-01,4589
2014-05-01,2825
2014-05-01,3597
2014-05-01,1731
2014-05-01,3945
2014-05-01,2485
2014-05-01,2107
2014-05-01,2157
2014-05-01,3824
2014-05-01,149
2014-05-01,3235
2014-05-01,3165
2014-05-01,2393
2014-05-01,2898
2014-05-01,2675
2014-05-01,2042
2014-05-01,4491
2014-05-01,3755
2014-05-01,3792
2014-05-01,4107
2014-05-09,2595
2014-05-10,3422
2014-05-10,3423
2014-05-11,3435
2014-05-11,4390
2014-05-11,3936
2014-05-15,3029
2014-05-15,4090
2014-05-18,4205
2014-05-25,4406
2014-05-27,5770
2014-05-27,4445
2014-05-28,4417
2014-06-01,4817
2014-06-01,5700
2014-06-01,4053
2014-06-01,4055
2014-06-01,4568
2014-06-01,4943
2014-06-01,5725
2014-06-01,3280
2014-06-01,5506
2014-06-01,4059
2014-06-01,4649
2014-06-01,4814
2014-06-01,2504
2014-06-01,3891
2014-06-01,3797
2014-06-01,4331
2014-06-01,3327
2014-06-01,4529
2014-06-01,74
2014-06-01,2583
2014-06-01,5580
2014-06-01,4453
2014-06-01,334
2014-06-01,6222
2014-06-01,3901
2014-06-01,2010
2014-06-01,5569
2014-06-01,1780
2014-06-06,4395
2014-07-01,6649
2014-07-01,1601
2014-07-01,6577
2014-07-01,5843
2014-07-01,6433
2014-07-01,6646
2014-07-01,6446
2014-07-01,5469
2014-07-01,3627
2014-07-01,4046
2014-07-01,2693
2014-07-01,4262
2014-07-01,6830
2014-07-01,6063
2014-07-01,4967
2014-07-01,5617
2014-07-01,7419
2014-07-01,6819
2014-07-01,5181
2014-07-01,4051
2014-07-01,2995
2014-07-01,2113
2014-07-01,2375
2014-07-01,2792
2014-07-01,640
2014-07-01,3746
2014-07-01,2324
2014-07-01,5809
2014-07-01,5544
2014-07-01,6895
2014-07-01,4476
2014-07-01,5581
2014-07-01,5655
2014-07-01,5900
2014-07-01,2513
2014-07-01,6172
2014-07-01,7412
2014-07-18,7308
2014-07-25,7019
2014-07-25,7022
2014-08-01,6856
2014-08-01,8779
2014-08-01,6325
2014-08-01,9610
2014-08-01,7871
2014-08-01,3436
2014-08-01,6835
2014-08-01,5705
2014-08-01,7252
2014-08-01,6420
2014-08-01,7162
2014-08-01,6303
2014-08-01,3499
2014-08-01,7388
2014-08-01,6040
2014-08-01,6650
2014-08-01,4448
2014-08-01,6524
2014-08-01,5155
2014-08-01,5157
2014-08-01,4552
2014-08-01,7486
2014-08-01,7656
2014-08-01,5355
2014-08-13,7610
2014-08-15,6940
2014-08-16,7632
2014-08-29,6981
2014-08-31,4377
2014-09-01,7444
2014-09-01,11749
2014-09-01,9126
2014-09-01,7987
2014-09-01,6348
2014-09-01,7332
2014-09-01,4339
2014-09-01,8288
2014-09-01,7295
2014-09-01,7439
2014-09-01,6044
2014-09-01,7533
2014-09-01,9368
2014-09-01,146
2014-09-01,8784
2014-09-01,11766
2014-09-01,8831
2014-09-01,5424
2014-09-01,6823
2014-09-01,8027
2014-09-01,8732
2014-09-01,10671
2014-09-01,9993
2014-09-01,8556
2014-09-01,10995
2014-09-01,8958
2014-09-01,7118
2014-09-01,11498
2014-09-05,3951
2014-10-01,13989
2014-10-01,9061
2014-10-01,10078
2014-10-01,9056
2014-10-01,7377
2014-10-01,7709
2014-10-01,12798
2014-10-01,12811
2014-10-01,8719
2014-10-01,4657
2014-10-01,7982
2014-10-01,11547
2014-10-01,7952
2014-10-01,11044
2014-10-01,12855
2014-10-01,12444
2014-10-01,12782
2014-10-01,12801
2014-10-01,12805
2014-10-01,7505
2014-10-01,4578
2014-10-01,12807
2014-10-01,12784
2014-10-01,12919
2014-10-01,13054
2014-10-01,13106
2014-10-01,16876
2014-10-01,12770
2014-10-01,4793
2014-10-01,14961
2014-10-01,14252
2014-10-01,11252
2014-10-01,12783
2014-10-01,9371
2014-10-01,6075
2014-10-01,12787
2014-10-01,12973
2014-10-01,13021
2014-10-01,13687
2014-10-01,10708
2014-10-01,10580
2014-10-01,5869
2014-10-01,5680
2014-10-01,10687
2014-10-01,13902
2014-10-01,12932
2014-10-01,15055
2014-10-01,7983
2014-10-01,14249
2014-10-01,11885
2014-10-01,13966
2014-10-01,13709
2014-10-01,13298
2014-10-01,12792
2014-10-01,12195
2014-10-01,12790
2014-10-01,12780
2014-10-01,12482
2014-10-01,12796
2014-10-01,4054
2014-10-01,6861
2014-10-01,15653
2014-10-01,4058
2014-10-01,5710
2014-11-01,3006
2014-11-01,12068
2014-11-01,17740
2014-11-01,10817
2014-11-01,8169
2014-11-01,13491
2014-11-01,16696
2014-11-01,5496
2014-11-01,22911
2014-12-01,8196
2014-12-01,25795
2014-12-01,10776
2015-01-01,25518
2015-01-01,12390
2015-01-13,13805
2015-01-13,14101
2015-01-13,14295
2015-01-13,14317
2015-01-13,14444
2015-01-13,14977
2015-01-13,15558
2015-01-13,15871
2015-01-13,16889
2015-01-13,16961
2015-01-13,19771
2015-01-13,19894
2015-01-13,19900
2015-01-13,20295
2015-01-13,20742
2015-01-13,22926
2015-01-13,23366
2015-01-13,23721
2015-01-13,25099
2015-01-13,25107
2015-01-13,26123
2015-01-13,4990
2015-01-13,4335
2015-01-13,3960
2015-01-13,3580
2015-01-13,9981
2015-01-13,569
2015-01-13,3183
2015-01-13,12269
2015-01-13,2599
2015-01-13,12741
2015-01-13,12788
2015-01-13,13776
2015-01-13,14223
2015-01-13,14378
2015-01-13,14943
2015-01-13,8469
2015-01-13,15904
2015-01-13,16113
2015-01-13,16135
2015-01-13,16368
2015-01-13,16434
2015-01-13,16483
2015-01-13,16638
2015-01-13,17027
2015-01-13,17178
2015-01-13,17742
2015-01-13,2015
2015-01-13,18061
2015-01-13,18072
2015-01-13,18102
2015-01-13,18821
2015-01-13,18972
2015-01-13,12258
2015-01-13,12717
2015-01-13,12827
2015-01-13,13040
2015-01-13,13177
2015-01-13,13849
2015-01-13,14109
2015-01-13,14680
2015-01-13,14716
2015-01-13,14878
2015-01-13,15092
2015-01-13,15872
2015-01-13,16291
2015-01-13,16514
2015-01-13,16669
2015-01-13,17138
2015-01-13,17353
2015-01-13,17566
2015-01-13,17629
2015-01-13,17919
2015-01-13,19437
2015-01-13,19958
2015-01-13,20281
2015-01-13,20518
2015-01-13,21066
2015-01-13,21384
2015-01-13,21472
2015-01-13,21779
2015-01-13,22040
2015-01-13,22096
2015-01-13,22403
2015-01-13,22622
2015-01-13,8623
2015-01-13,22999
2015-01-13,23305
2015-01-13,26559
2015-01-13,24150
2015-01-13,5639
2015-01-13,25719
2015-01-13,26466
2015-01-13,27505
2015-01-13,15005
2015-01-13,24087
2015-01-13,23549
2015-01-13,6935
2015-01-13,21762
2015-01-13,21669
2015-01-13,6661
2015-01-13,21353
2015-01-13,20755
2015-01-13,20722
2015-01-13,20157
2015-01-13,19982
2015-01-13,19045
2015-01-13,18052
2015-01-13,17769
2015-01-13,17330
2015-01-13,29025
2015-01-13,17112
2015-01-13,17038
2015-01-13,16671
2015-01-13,16661
2015-01-13,16228
2015-01-13,357
2015-01-13,16045
2015-01-13,15550
2015-01-13,15200
2015-01-13,14817
2015-01-13,14536
2015-01-13,14372
2015-01-13,14311
2015-01-13,14227
2015-01-13,14083
2015-01-13,13870
2015-01-13,13522
2015-01-13,13311
2015-01-13,13171
2015-01-13,12834
2015-01-13,12795
2015-01-13,12386
2015-01-13,12351
2015-01-13,12212
2015-01-13,9919
2015-01-13,1260
2015-01-13,8696
2015-01-13,7833
2015-01-13,6454
2015-01-13,5066
2015-01-13,4980
2015-01-13,3085
2015-01-13,2418
2015-01-13,1504
2015-01-13,871
2015-01-13,847
2015-01-13,493
2015-01-13,15013
2015-01-13,19436
2015-01-13,19758
2015-01-13,20756
2015-01-13,20868
2015-01-13,20977
2015-01-13,21061
2015-01-13,3927
2015-01-13,21635
2015-01-13,22788
2015-01-13,23084
2015-01-13,4301
2015-01-13,23177
2015-01-13,23285
2015-01-13,23864
2015-01-13,24147
2015-01-13,24362
2015-01-13,24377
2015-01-13,24392
2015-01-13,5251
2015-01-13,6313
2015-01-13,25537
2015-01-13,25549
2015-01-13,25571
2015-01-13,7918
2015-01-13,26532
2015-01-13,7524
2015-01-13,7637
2015-01-13,8590
2015-01-13,8799
2015-01-13,9357
2015-01-13,9867
2015-01-13,9999
2015-01-13,10844
2015-01-13,11163
2015-01-13,11548
2015-01-13,11640
2015-01-13,11736
2015-01-13,12203
2015-01-13,12519
2015-01-13,12546
2015-01-13,12670
2015-01-13,12706
2015-01-13,12778
2015-01-13,12794
2015-01-13,13914
2015-01-13,14749
2015-01-13,15026
2015-01-13,15186
2015-01-13,15331
2015-01-13,15355
2015-01-13,15878
2015-01-13,16695
2015-01-13,16805
2015-01-13,17113
2015-01-13,17616
2015-01-13,17711
2015-01-13,17947
2015-01-13,18162
2015-01-13,18471
2015-01-13,18615
2015-01-13,18995
2015-01-13,19440
2015-01-13,19779
2015-01-13,19851
2015-01-13,19897
2015-01-13,19973
2015-01-13,19984
2015-01-13,20593
2015-01-13,23241
2015-01-13,23602
2015-01-13,23660
2015-01-13,24091
2015-01-13,24766
2015-01-13,5736
2015-01-13,25229
2015-01-13,25311
2015-01-13,25447
2015-01-13,25460
2015-01-13,26209
2015-01-13,27318
2015-01-13,26681
2015-01-13,25152
2015-01-13,11174
2015-01-13,24313
2015-01-13,24141
2015-01-13,23885
2015-01-13,5467
2015-01-13,23431
2015-01-13,22067
2015-01-13,22058
2015-01-13,21867
2015-01-13,21794
2015-01-13,21434
2015-01-13,14717
2015-01-13,21178
2015-01-13,28807
2015-01-13,20378
2015-01-13,20262
2015-01-13,19959
2015-01-13,19956
2015-01-13,19049
2015-01-13,18850
2015-01-13,18624
2015-01-13,18604
2015-01-13,18327
2015-01-13,17851
2015-01-13,17751
2015-01-13,17500
2015-01-13,17471
2015-01-13,17434
2015-01-13,17195
2015-01-13,16507
2015-01-13,16254
2015-01-13,15545
2015-01-13,15332
2015-01-13,15235
2015-01-13,14875
2015-01-13,14663
2015-01-13,14615
2015-01-13,14004
2015-01-13,13816
2015-01-13,13557
2015-01-13,13483
2015-01-13,12731
2015-01-13,12672
2015-01-13,11392
2015-01-13,11113
2015-01-13,10558
2015-01-13,10254
2015-01-13,816
2015-01-13,10225
2015-01-13,1469
2015-01-13,3615
2015-01-13,1652
2015-01-13,9572
2015-01-13,3667
2015-01-13,3355
2015-01-13,4302
2015-01-13,7934
2015-01-13,3665
2015-01-13,3703
2015-01-13,3993
2015-01-13,6885
2015-01-13,3836
2015-01-13,4272
2015-01-13,6273
2015-01-13,4760
2015-01-13,6802
2015-01-13,8772
2015-01-13,9565
2015-01-13,8786
2015-01-13,10059
2015-01-13,10741
2015-01-13,10519
2015-01-13,11194
2015-01-13,11688
2015-01-13,12486
2015-01-13,12781
2015-01-13,12750
2015-01-13,12779
2015-01-13,12799
2015-01-13,13090
2015-01-13,13407
2015-01-13,12863
2015-01-13,3553
2015-01-13,13553
2015-01-13,13848
2015-01-13,13138
2015-01-13,3383
2015-01-13,14052
2015-01-13,13405
2015-01-13,14367
2015-01-13,13539
2015-01-13,13559
2015-01-13,14553
2015-01-13,13681
2015-01-13,14566
2015-01-13,13686
2015-01-13,8900
2015-01-13,13688
2015-01-13,14388
2015-01-13,3047
2015-01-13,3041
2015-01-13,11536
2015-01-13,15613
2015-01-13,1945
2015-01-13,17047
2015-01-13,17416
2015-01-13,17685
2015-01-13,15100
2015-01-13,18110
2015-01-13,18180
2015-01-13,15244
2015-01-13,18563
2015-01-13,15294
2015-01-13,18776
2015-01-13,19719
2015-01-13,15344
2015-01-13,19961
2015-01-13,15688
2015-01-13,20263
2015-01-13,15879
2015-01-13,20359
2015-01-13,20903
2015-01-13,20439
2015-01-13,16475
2015-01-13,20617
2015-01-13,20723
2015-01-13,17286
2015-01-13,11662
2015-01-13,20992
2015-01-13,17298
2015-01-13,18394
2015-01-13,18427
2015-01-13,19594
2015-01-13,21592
2015-01-13,21814
2015-01-13,21840
2015-01-13,19960
2015-01-13,20008
2015-01-13,22665
2015-01-13,20051
2015-01-13,20131
2015-01-13,20386
2015-01-13,23168
2015-01-13,20575
2015-01-13,20594
2015-01-13,21517
2015-01-13,24046
2015-01-13,28460
2015-01-13,21674
2015-01-13,22258
2015-01-13,22535
2015-01-13,24490
2015-01-13,24482
2015-01-13,24503
2015-01-13,24544
2015-01-13,22739
2015-01-13,25805
2015-01-13,24675
2015-01-13,26210
2015-01-13,25006
2015-01-13,25146
2015-01-13,25611
2015-01-13,7154
2015-01-13,26061
2015-01-13,27317
2015-01-13,380
2015-01-13,2588
2015-01-13,2893
2015-01-13,3944
2015-01-13,3983
2015-01-13,8718
2015-01-13,9040
2015-01-13,10921
2015-01-13,10964
2015-01-13,11186
2015-01-13,11437
2015-01-13,12866
2015-01-13,13548
2015-01-13,13561
2015-01-13,13864
2015-01-27,19309
2015-02-04,29171
2015-02-04,28711
2015-02-04,30048
2015-02-04,28632
2015-02-04,28928
2015-02-05,16512
2015-02-05,26198
2015-02-05,22158
2015-02-05,24007
2015-02-05,16760
2015-02-05,14626
2015-02-05,20480
2015-02-05,9967
2015-02-05,22711
2015-02-05,3946
2015-02-05,21442
2015-02-05,12562
2015-02-05,13625
2015-02-05,19632
2015-02-05,26395
2015-02-05,23385
2015-02-05,17399
2015-02-05,16925
2015-02-05,14871
2015-02-05,13544
2015-02-05,11881
2015-02-05,17045
2015-02-05,17278
2015-02-05,17190
2015-02-05,16201
2015-02-05,14064
2015-02-05,12615
2015-02-05,12968
2015-02-05,2278
2015-02-05,25031
2015-02-05,23868
2015-02-05,27244
2015-02-05,22932
2015-02-05,27105
2015-02-05,16823
2015-02-05,20686
2015-02-05,25225
2015-02-05,24928
2015-02-05,19144
2015-02-05,18623
2015-02-05,18583
2015-02-05,1342
2015-02-05,16866
2015-02-05,16991
2015-02-05,14474
2015-02-05,11397
2015-02-05,19992
2015-02-05,16299
2015-02-05,16242
2015-02-06,20041
2015-02-06,6958
2015-02-06,9377
2015-02-06,11966
2015-02-06,4290
2015-02-06,3555
2015-02-06,14195
2015-02-06,14491
2015-02-06,14982
2015-02-06,28458
2015-02-06,26505
2015-02-06,26212
2015-02-06,23204
2015-02-06,21506
2015-02-06,15641
2015-02-06,15240
2015-02-06,21295
2015-02-06,23261
2015-02-06,26134
2015-02-06,29561
2015-02-06,28333
2015-02-06,27768
2015-02-06,24560
2015-02-06,17608
2015-02-06,3745
2015-02-06,10919
2015-02-06,14735
2015-02-06,15432
2015-02-06,28957
2015-02-06,29516
2015-02-06,25694
2015-02-06,19465
2015-02-06,11419
2015-02-06,26516
2015-02-06,26410
2015-02-06,24352
2015-02-06,20165
2015-02-06,19590
2015-02-06,15315
2015-02-06,28282
2015-02-06,24135
2015-02-06,22527
2015-02-06,21869
2015-02-06,15062
2015-02-06,29168
2015-02-06,25692
2015-02-06,24933
2015-02-06,23078
2015-02-06,19972
2015-02-06,12636
2015-02-06,11447
2015-02-06,11207
2015-02-08,25380
2015-02-08,4794
2015-02-08,31301
2015-02-08,30494
2015-02-08,19137
2015-02-08,11176
2015-02-08,18958
2015-02-08,16383
2015-02-08,17960
2015-02-08,11788
2015-02-08,12818
2015-02-08,2305
2015-02-08,8793
2015-02-08,8366
2015-02-08,5149
2015-02-08,31657
2015-02-08,4381
2015-02-08,30523
2015-02-08,29996
2015-02-08,1800
2015-02-08,941
2015-02-08,30009
2015-02-08,24250
2015-02-08,29306
2015-02-08,30271
2015-02-08,24651
2015-02-08,25418
2015-02-08,26441
2015-02-08,26429
2015-02-08,28159
2015-02-08,31832
2015-02-08,25163
2015-02-08,29838
2015-02-08,27298
2015-02-08,26602
2015-02-08,23516
2015-02-08,23310
2015-02-08,22820
2015-02-08,21809
2015-02-08,27962
2015-02-08,20135
2015-02-08,6469
2015-02-08,19968
2015-02-08,19962
2015-02-08,25214
2015-02-08,16535
2015-02-08,2164
2015-02-08,3057
2015-02-08,3253
2015-02-08,13234
2015-02-08,3487
2015-02-08,13081
2015-02-08,4367
2015-02-08,28567
2015-02-08,28832
2015-02-08,9895
2015-02-08,8467
2015-02-08,15548
2015-02-08,4975
2015-02-08,3711
2015-02-08,3376
2015-02-08,3282
2015-02-08,3201
2015-02-08,3559
2015-02-08,2382
2015-02-08,1696
2015-02-08,1540
2015-02-08,15920
2015-02-08,2258
2015-02-08,1933
2015-02-08,18647
2015-02-08,20910
2015-02-08,2245
2015-02-08,21390
2015-02-08,25013
2015-02-08,25242
2015-02-08,23133
2015-02-08,25132
2015-02-08,25379
2015-02-08,11738
2015-02-08,13716
2015-02-08,28405
2015-02-09,440
2015-02-09,6083
2015-02-09,1859
2015-02-09,3811
2015-02-09,9683
2015-02-09,1329
2015-02-09,4242
2015-02-09,1338
2015-02-09,3081
2015-02-09,3482
2015-02-09,5069
2015-02-10,438
2015-02-11,13861
2015-02-13,10250
2015-02-16,29657
2015-02-16,29143
2015-02-16,30010
2015-02-16,11289
2015-02-16,5750
2015-02-16,8073
2015-02-16,29220
2015-02-16,31267
2015-02-16,6892
2015-02-16,31944
2015-02-16,5727
2015-02-16,23351
2015-02-16,31145
2015-02-16,18207
2015-02-16,25148
2015-02-16,30487
2015-02-16,30472
2015-02-16,30060
2015-02-16,9183
2015-02-16,33371
2015-02-16,29853
2015-02-16,13903
2015-02-16,29795
2015-02-16,28660
2015-02-17,5608
2015-02-17,24511
2015-02-17,13077
2015-02-17,9006
2015-02-17,16835
2015-02-17,16153
2015-02-17,12070
2015-02-17,13545
2015-02-17,3227
2015-02-17,2395
2015-02-17,8466
2015-02-17,14582
2015-02-17,519
2015-02-17,28393
2015-02-18,16821
2015-02-18,29277
2015-02-18,21591
2015-02-18,21140
2015-02-18,25061
2015-02-18,20998
2015-02-18,31363
2015-02-18,31275
2015-02-18,29896
2015-02-18,13774
2015-02-18,32904
2015-02-18,13667
2015-02-18,31750
2015-02-18,29000
2015-02-18,30231
2015-02-18,30837
2015-02-18,30871
2015-02-18,32322
2015-02-18,20036
2015-02-18,30716
2015-02-18,31496
2015-02-18,14840
2015-02-18,6584
2015-02-18,30484
2015-02-18,31503
2015-02-18,4373
2015-02-18,14294
2015-02-18,9801
2015-02-18,30760
2015-02-18,30139
2015-02-18,10347
2015-02-18,17185
2015-02-18,32112
2015-02-18,28607
2015-02-18,9751
2015-02-18,31908
2015-02-19,29852
2015-02-19,17987
2015-02-19,30910
2015-02-19,31721
2015-02-19,31705
2015-02-19,17931
2015-02-19,29890
2015-02-19,9170
2015-02-19,30958
2015-02-19,28310
2015-02-19,28547
2015-02-19,31234
2015-02-19,10308
2015-02-19,16179
2015-02-19,8627
2015-02-19,28154
2015-02-19,29074
2015-02-19,29005
2015-02-19,23705
2015-02-19,29123
2015-02-19,30592
2015-02-19,30280
2015-02-19,26004
2015-02-19,13957
2015-02-19,30283
2015-02-19,28626
2015-02-19,25842
2015-02-19,32225
2015-02-19,25968
2015-02-19,27312
2015-02-19,28598
2015-02-19,31896
2015-02-19,25598
2015-02-19,17648
2015-02-19,26206
2015-02-19,31305
2015-02-19,20596
2015-02-19,30103
2015-02-19,22281
2015-02-19,28582
2015-02-19,22580
2015-02-19,28879
2015-02-19,29583
2015-02-19,31485
2015-02-19,28570
2015-02-19,28650
2015-02-19,30134
2015-02-19,28540
2015-02-19,30991
2015-02-19,30646
2015-02-19,31007
2015-02-19,30026
2015-02-19,28655
2015-02-19,30504
2015-02-19,31914
2015-02-19,32450
2015-02-19,25157
2015-02-19,32638
2015-02-19,31921
2015-02-19,31286
2015-02-19,25394
2015-02-19,28853
2015-02-19,17012
2015-02-19,4352
2015-02-19,26608
2015-02-19,32223
2015-02-19,29943
2015-02-19,30080
2015-02-20,28453
2015-02-20,30184
2015-02-20,3131
2015-02-20,31287
2015-02-20,29307
2015-02-20,10507
2015-02-20,30899
2015-02-20,30012
2015-02-20,1670
2015-02-20,28781
2015-02-20,30584
2015-02-20,31999
2015-02-20,25052
2015-02-20,25007
2015-02-20,32059
2015-02-20,29897
2015-02-20,33787
2015-02-20,3830
2015-02-20,29938
2015-02-20,28645
2015-02-20,25004
2015-02-20,30683
2015-02-20,23206
2015-02-20,21560
2015-02-20,24252
2015-02-20,31249
2015-02-20,33247
2015-02-20,31853
2015-02-20,30806
2015-02-20,31384
2015-02-20,29214
2015-02-20,29537
2015-02-20,24599
2015-02-20,30588
2015-02-20,20395
2015-02-20,28992
2015-02-20,31469
2015-02-20,26696
2015-02-20,24535
2015-02-20,27949
2015-02-20,31588
2015-02-20,25469
2015-02-20,30317
2015-02-20,30769
2015-02-20,29048
2015-02-20,31839
2015-02-20,24805
2015-02-20,29111
2015-02-20,30483
2015-02-20,33597
2015-02-20,30928
2015-02-20,33788
2015-02-20,31011
2015-02-20,30562
2015-02-20,2570
2015-02-20,10577
2015-02-21,30601
2015-02-21,30054
2015-02-21,28395
2015-02-21,31516
2015-02-21,7091
2015-02-21,30939
2015-02-21,23690
2015-02-21,31283
2015-02-21,25155
2015-02-21,30661
2015-02-21,32054
2015-02-21,30606
2015-02-21,26640
2015-02-21,29900
2015-02-21,29337
2015-02-21,27300
2015-02-21,26058
2015-02-21,26158
2015-02-21,25695
2015-02-21,24543
2015-02-21,2596
2015-02-21,28636
2015-02-21,2984
2015-02-21,26060
2015-02-21,29740
2015-02-21,28722
2015-02-21,25095
2015-02-21,31771
2015-02-21,31256
2015-02-21,30798
2015-02-21,30170
2015-02-21,30063
2015-02-21,21223
2015-02-21,27597
2015-02-21,29585
2015-02-21,24473
2015-02-21,26012
2015-02-21,26591
2015-02-21,24245
2015-02-21,29953
2015-02-21,25553
2015-02-21,24395
2015-02-21,22117
2015-02-21,29312
2015-02-21,27509
2015-02-21,23121
2015-02-21,20859
2015-02-21,29030
2015-02-21,18586
2015-02-21,18585
2015-02-21,18822
2015-02-21,15584
2015-02-21,14846
2015-02-21,14296
2015-02-21,31060
2015-02-21,8457
2015-02-21,7681
2015-02-21,7001
2015-02-21,12002
2015-02-21,3431
2015-02-21,2592
2015-02-21,12052
2015-02-21,2040
2015-02-21,15302
2015-02-21,15468
2015-02-21,15714
2015-02-21,24644
2015-02-21,11381
2015-02-21,18201
2015-02-21,30373
2015-02-21,19162
2015-02-21,18495
2015-02-21,19085
2015-02-21,3000
2015-02-21,16117
2015-02-21,20267
2015-02-21,30160
2015-02-23,22869
2015-02-23,12424
2015-02-23,9946
2015-02-23,16558
2015-02-24,32071
2015-02-24,16431
2015-02-24,2038
2015-02-24,1836
2015-02-24,31300
2015-02-24,31895
2015-02-24,32903
2015-02-25,3153
2015-02-26,30831
2015-02-26,31897
2015-03-02,31513
2015-03-02,31653
2015-03-02,13137
2015-03-02,31097
2015-03-02,31050
2015-03-02,31046
2015-03-02,12673
2015-03-02,32142
2015-03-02,31664
2015-03-02,31901
2015-03-02,30741
2015-03-02,30846
2015-03-02,31847
2015-03-02,31873
2015-03-04,30598
2015-03-04,30688
2015-03-04,12316
2015-03-04,16268
2015-03-04,24584
2015-03-05,13492
2015-03-05,390
2015-03-05,10111
2015-03-05,15098
2015-03-05,14965
2015-03-05,21272
2015-03-05,23356
2015-03-05,3785
2015-03-05,9817
2015-03-05,25613
2015-03-06,31578
2015-03-06,15419
2015-03-06,25866
2015-03-06,35046
2015-03-06,25171
2015-03-06,35139
2015-03-06,35052
2015-03-06,26219
2015-03-06,3358
2015-03-06,17490
2015-03-06,35056
2015-03-06,9424
2015-03-06,35075
2015-03-09,1292
2015-03-09,2261
2015-03-09,18021
2015-03-09,18457
2015-03-09,35076
2015-03-09,7101
2015-03-10,35080
2015-03-10,29625
2015-03-10,35162
2015-03-10,7206
2015-03-10,35161
2015-03-11,14559
2015-03-11,18523
2015-03-11,16643
2015-03-11,20171
2015-03-11,16882
2015-03-12,1429
2015-03-12,30215
2015-03-12,32166
2015-03-12,31859
2015-03-12,31667
2015-03-12,31777
2015-03-12,30466
2015-03-12,28948
2015-03-12,32797
2015-03-12,31455
2015-03-12,32192
2015-03-12,32115
2015-03-12,32689
2015-03-12,31918
2015-03-12,31820
2015-03-12,32327
2015-03-12,31448
2015-03-12,30858
2015-03-12,31264
2015-03-12,30629
2015-03-12,28903
2015-03-12,31672
2015-03-12,31746
2015-03-12,30915
2015-03-12,31240
2015-03-12,31570
2015-03-12,31845
2015-03-12,33366
2015-03-12,1558
2015-03-13,25383
2015-03-13,32771
2015-03-13,32077
2015-03-14,33187
2015-03-14,30377
2015-03-14,32793
2015-03-14,33809
2015-03-14,25096
2015-03-14,33089
2015-03-14,33256
2015-03-14,33270
2015-03-14,33444
2015-03-14,32687
2015-03-14,32657
2015-03-14,13525
2015-03-14,30055
2015-03-14,31902
2015-03-14,31844
2015-03-14,30844
2015-03-14,28596
2015-03-14,32426
2015-03-14,32779
2015-03-14,30397
2015-03-14,33644
2015-03-14,33350
2015-03-14,32634
2015-03-14,31815
2015-03-14,30862
2015-03-14,28813
2015-03-14,20270
2015-03-14,1428
2015-03-14,1722
2015-03-14,14681
2015-03-14,33362
2015-03-14,31989
2015-03-14,31765
2015-03-14,30981
2015-03-14,30101
2015-03-14,26654
2015-03-14,23424
2015-03-14,32104
2015-03-14,32729
2015-03-14,32792
2015-03-14,33067
2015-03-14,33159
2015-03-14,33219
2015-03-14,33215
2015-03-14,33063
2015-03-14,32977
2015-03-14,32436
2015-03-14,31725
2015-03-14,31640
2015-03-14,31562
2015-03-14,31467
2015-03-14,30901
2015-03-14,30313
2015-03-14,26426
2015-03-14,19965
2015-03-14,31361
2015-03-14,32567
2015-03-14,32658
2015-03-14,33090
2015-03-14,29899
2015-03-14,29988
2015-03-14,16097
2015-03-14,6994
2015-03-14,28477
2015-03-15,33185
2015-03-15,10963
2015-03-15,31840
2015-03-15,9799
2015-03-15,31852
2015-03-15,4179
2015-03-15,19924
2015-03-15,31482
2015-03-15,33600
2015-03-15,4295
2015-03-15,33195
2015-03-15,30115
2015-03-15,33242
2015-03-15,30177
2015-03-15,26348
2015-03-15,32577
2015-03-15,25015
2015-03-15,32338
2015-03-15,24199
2015-03-15,16292
2015-03-15,4433
2015-03-15,33283
2015-03-15,33083
2015-03-15,16664
2015-03-15,8805
2015-03-15,33675
2015-03-15,33528
2015-03-15,15090
2015-03-15,28749
2015-03-15,32841
2015-03-15,29663
2015-03-15,17087
2015-03-15,32194
2015-03-15,34420
2015-03-15,10279
2015-03-15,33077
2015-03-15,33603
2015-03-15,32088
2015-03-15,33196
2015-03-15,4752
2015-03-15,31861
2015-03-15,24723
2015-03-15,33201
2015-03-15,25546
2015-03-15,33189
2015-03-15,25002
2015-03-15,33220
2015-03-15,30893
2015-03-15,33601
2015-03-15,33426
2015-03-15,27678
2015-03-15,33820
2015-03-15,32920
2015-03-15,30442
2015-03-15,33337
2015-03-15,31932
2015-03-16,23020
2015-03-17,33210
2015-03-17,32085
2015-03-17,29392
2015-03-18,17314
2015-03-18,21320
2015-03-18,11704
2015-03-18,15788
2015-03-18,21461
2015-03-18,29062
2015-03-18,21331
2015-03-18,32475
2015-03-19,21523
2015-03-19,28122
2015-03-19,31441
2015-03-23,4605
2015-03-23,33818
2015-03-23,5125
